"","row","year","date","color"
"1417",1417,2013,20130906,"#464E3E"
"1418",1418,2013,20130907,"#4B513F"
"1419",1419,2013,20130909,"#4A4D39"
"1420",1420,2013,20130911,"#5C6555"
"1421",1421,2013,20130913,"#3B4134"
"1422",1422,2013,20130914,"#545B43"
"1423",1423,2013,20130915,"#3F4434"
"1424",1424,2013,20130916,"#42483A"
"1425",1425,2013,20130917,"#4C5345"
"1426",1426,2013,20130918,"#545A4C"
"1427",1427,2013,20130919,"#565B4D"
"1428",1428,2013,20130920,"#585A49"
"1429",1429,2013,20130921,"#414538"
"1430",1430,2013,20130922,"#2D322B"
"1431",1431,2013,20130923,"#545948"
"1432",1432,2013,20130924,"#525748"
"1433",1433,2013,20130925,"#515647"
"1434",1434,2013,20130926,"#4B4D3A"
"1435",1435,2013,20130927,"#393C30"
"1436",1436,2013,20130928,"#565641"
"1437",1437,2013,20130929,"#484A3D"
"1438",1438,2013,20130930,"#444539"
"1439",1439,2013,20131001,"#62604B"
"1440",1440,2013,20131002,"#64614C"
"1441",1441,2013,20131003,"#524F3E"
"1442",1442,2013,20131004,"#474840"
"1443",1443,2013,20131005,"#44453C"
"1444",1444,2013,20131006,"#838484"
"1445",1445,2013,20131007,"#3F4034"
"1446",1446,2013,20131008,"#5B5C4A"
"1447",1447,2013,20131009,"#4C4B3B"
"1448",1448,2013,20131010,"#353830"
"1449",1449,2013,20131011,"#3C3C30"
"1450",1450,2013,20131012,"#625F4B"
"1451",1451,2013,20131013,"#5F5D4B"
"1452",1452,2013,20131014,"#524E3D"
"1453",1453,2013,20131015,"#424236"
"1454",1454,2013,20131016,"#424034"
"1455",1455,2013,20131017,"#433F35"
"1456",1456,2013,20131018,"#665E48"
"1457",1457,2013,20131019,"#5B5442"
"1458",1458,2013,20131020,"#645D4B"
"1459",1459,2013,20131021,"#655E4C"
"1460",1460,2013,20131022,"#454339"
"1461",1461,2013,20131023,"#524C3D"
"1462",1462,2013,20131024,"#393931"
"1463",1463,2013,20131025,"#46443B"
"1464",1464,2013,20131026,"#696454"
"1465",1465,2013,20131027,"#3F3E36"
"1466",1466,2013,20131028,"#626057"
"1467",1467,2013,20131029,"#655D4F"
"1468",1468,2013,20131030,"#41403A"
"1469",1469,2013,20131031,"#898A8A"
"1470",1470,2013,20131101,"#3C3C35"
"1471",1471,2013,20131102,"#635C4E"
"1472",1472,2013,20131103,"#595347"
"1473",1473,2013,20131104,"#665E54"
"1474",1474,2013,20131105,"#5E584A"
"1475",1475,2013,20131106,"#3D3C37"
"1476",1476,2013,20131107,"#615F5A"
"1477",1477,2013,20131108,"#3A3B37"
"1478",1478,2013,20131109,"#49463F"
"1479",1479,2013,20131110,"#282926"
"1480",1480,2013,20131111,"#43423B"
"1481",1481,2013,20131112,"#444445"
"1482",1482,2013,20131113,"#6C6561"
"1483",1483,2013,20131114,"#5C564D"
"1484",1484,2013,20131115,"#655E53"
"1485",1485,2013,20131116,"#6C655B"
"1486",1486,2013,20131117,"#8A8B8C"
"1487",1487,2013,20131118,"#666155"
"1488",1488,2013,20131119,"#6B675C"
"1489",1489,2013,20131120,"#6E665C"
"1490",1490,2013,20131121,"#45443F"
"1491",1491,2013,20131122,"#646561"
"1492",1492,2013,20131123,"#676157"
"1493",1493,2013,20131124,"#615F5E"
"1494",1494,2013,20131125,"#6B645D"
"1495",1495,2013,20131126,"#3E3F3C"
"1496",1496,2013,20131127,"#6F6F6B"
"1497",1497,2013,20131128,"#65605B"
"1498",1498,2013,20131129,"#645E54"
"1499",1499,2013,20131130,"#635D54"
"1500",1500,2013,20131201,"#6C665D"
"1501",1501,2013,20131202,"#464541"
"1502",1502,2013,20131203,"#6B645A"
"1503",1503,2013,20131204,"#7F7768"
"1504",1504,2013,20131205,"#80807F"
"1505",1505,2013,20131206,"#423F35"
"1506",1506,2013,20131207,"#7C7469"
"1507",1507,2013,20131208,"#56544D"
"1508",1508,2013,20131209,"#828282"
"1509",1509,2013,20131210,"#838382"
"1510",1510,2013,20131211,"#80868C"
"1511",1511,2013,20131212,"#6B747F"
"1512",1512,2013,20131213,"#9D9895"
"1513",1513,2013,20131214,"#73787D"
"1514",1514,2013,20131215,"#7A8084"
"1515",1515,2013,20131216,"#938F8D"
"1516",1516,2013,20131217,"#787877"
"1517",1517,2013,20131218,"#959291"
"1518",1518,2013,20131219,"#9A9998"
"1519",1519,2013,20131220,"#999898"
"1520",1520,2013,20131221,"#8F8C8A"
"1521",1521,2013,20131222,"#6E644F"
"1522",1522,2013,20131223,"#787774"
"1523",1523,2013,20131224,"#7B7263"
"1524",1524,2013,20131225,"#7A7266"
"1525",1525,2013,20131226,"#7D7C7A"
"1526",1526,2013,20131227,"#777674"
"1527",1527,2013,20131228,"#81796D"
"1528",1528,2013,20131229,"#5E5544"
"1529",1529,2013,20131230,"#3A3B3A"
"1530",1530,2014,20140106,"#5D5341"
"1531",1531,2014,20140107,"#8C8A8B"
"1532",1532,2014,20140111,"#777674"
"1533",1533,2014,20140112,"#5C5547"
"1534",1534,2014,20140113,"#7A7264"
"1535",1535,2014,20140114,"#7A7875"
"1536",1536,2014,20140115,"#7B7265"
"1537",1537,2014,20140116,"#625847"
"1538",1538,2014,20140117,"#7C7366"
"1539",1539,2014,20140118,"#8A8A8B"
"1540",1540,2014,20140119,"#8F8E8D"
"1541",1541,2014,20140120,"#7E8285"
"1542",1542,2014,20140121,"#72777B"
"1543",1543,2014,20140122,"#818386"
"1544",1544,2014,20140123,"#87898B"
"1545",1545,2014,20140124,"#8A8A8C"
"1546",1546,2014,20140125,"#7F8081"
"1547",1547,2014,20140126,"#7E8285"
"1548",1548,2014,20140127,"#7D7D7F"
"1549",1549,2014,20140128,"#878788"
"1550",1550,2014,20140129,"#85878A"
"1551",1551,2014,20140130,"#898A8C"
"1552",1552,2014,20140131,"#828486"
"1553",1553,2014,20140201,"#7C8086"
"1554",1554,2014,20140202,"#7F7D7C"
"1555",1555,2014,20140203,"#87898B"
"1556",1556,2014,20140204,"#959394"
"1557",1557,2014,20140205,"#75797D"
"1558",1558,2014,20140206,"#8E8E90"
"1559",1559,2014,20140207,"#909093"
"1560",1560,2014,20140208,"#89888A"
"1561",1561,2014,20140209,"#8E8F91"
"1562",1562,2014,20140210,"#75797F"
"1563",1563,2014,20140211,"#949596"
"1564",1564,2014,20140212,"#87898A"
"1565",1565,2014,20140213,"#86898D"
"1566",1566,2014,20140214,"#7B8085"
"1567",1567,2014,20140215,"#7E8489"
"1568",1568,2014,20140216,"#8D9195"
"1569",1569,2014,20140217,"#8C8F94"
"1570",1570,2014,20140218,"#868D94"
"1571",1571,2014,20140219,"#8D8E8E"
"1572",1572,2014,20140220,"#97999B"
"1573",1573,2014,20140221,"#828B92"
"1574",1574,2014,20140222,"#9C9EA1"
"1575",1575,2014,20140223,"#787C80"
"1576",1576,2014,20140224,"#82868A"
"1577",1577,2014,20140225,"#7C8186"
"1578",1578,2014,20140226,"#8C9095"
"1579",1579,2014,20140227,"#787D81"
"1580",1580,2014,20140228,"#9A9B9D"
"1581",1581,2014,20140301,"#989899"
"1582",1582,2014,20140302,"#969595"
"1583",1583,2014,20140303,"#7D8083"
"1584",1584,2014,20140304,"#8F8F90"
"1585",1585,2014,20140305,"#7E8083"
"1586",1586,2014,20140306,"#999898"
"1587",1587,2014,20140307,"#8C8C8E"
"1588",1588,2014,20140308,"#939190"
"1589",1589,2014,20140309,"#71767A"
"1590",1590,2014,20140310,"#737679"
"1591",1591,2014,20140311,"#908F8E"
"1592",1592,2014,20140312,"#737171"
"1593",1593,2014,20140313,"#808386"
"1594",1594,2014,20140314,"#878889"
"1595",1595,2014,20140315,"#848483"
"1596",1596,2014,20140316,"#928F8E"
"1597",1597,2014,20140317,"#828281"
"1598",1598,2014,20140318,"#989593"
"1599",1599,2014,20140319,"#8D8A88"
"1600",1600,2014,20140320,"#908E8E"
"1601",1601,2014,20140321,"#928F8D"
"1602",1602,2014,20140322,"#A29C99"
"1603",1603,2014,20140323,"#7E7977"
"1604",1604,2014,20140324,"#98928E"
"1605",1605,2014,20140325,"#767573"
"1606",1606,2014,20140326,"#888480"
"1607",1607,2014,20140327,"#97918B"
"1608",1608,2014,20140328,"#7E7973"
"1609",1609,2014,20140329,"#625F5A"
"1610",1610,2014,20140330,"#6E6E6A"
"1611",1611,2014,20140331,"#8A8888"
"1612",1612,2014,20140401,"#867F76"
"1613",1613,2014,20140402,"#62605B"
"1614",1614,2014,20140403,"#867F76"
"1615",1615,2014,20140404,"#65615B"
"1616",1616,2014,20140405,"#5E5B57"
"1617",1617,2014,20140406,"#888178"
"1618",1618,2014,20140407,"#635F59"
"1619",1619,2014,20140408,"#787167"
"1620",1620,2014,20140409,"#847D73"
"1621",1621,2014,20140410,"#89837A"
"1622",1622,2014,20140411,"#837C71"
"1623",1623,2014,20140412,"#817B71"
"1624",1624,2014,20140413,"#6B6A65"
"1625",1625,2014,20140414,"#807A6E"
"1626",1626,2014,20140415,"#6A685E"
"1627",1627,2014,20140416,"#84817D"
"1628",1628,2014,20140417,"#7B7A71"
"1629",1629,2014,20140418,"#5D5D55"
"1630",1630,2014,20140419,"#807E74"
"1631",1631,2014,20140420,"#807E73"
"1632",1632,2014,20140421,"#7F7D72"
"1633",1633,2014,20140422,"#838073"
"1634",1634,2014,20140423,"#57594F"
"1635",1635,2014,20140424,"#7E7E72"
"1636",1636,2014,20140425,"#78786C"
"1637",1637,2014,20140426,"#494D44"
"1638",1638,2014,20140427,"#464A41"
"1639",1639,2014,20140428,"#78796C"
"1640",1640,2014,20140429,"#464B43"
"1641",1641,2014,20140430,"#686A65"
"1642",1642,2014,20140501,"#575C4D"
"1643",1643,2014,20140502,"#4A5148"
"1644",1644,2014,20140503,"#4D544B"
"1645",1645,2014,20140504,"#525A51"
"1646",1646,2014,20140505,"#686C5E"
"1647",1647,2014,20140506,"#5A6255"
"1648",1648,2014,20140507,"#595E52"
"1649",1649,2014,20140508,"#7E8080"
"1650",1650,2014,20140509,"#838585"
"1651",1651,2014,20140510,"#576052"
"1652",1652,2014,20140511,"#676F5F"
"1653",1653,2014,20140512,"#676E5E"
"1654",1654,2014,20140513,"#50594A"
"1655",1655,2014,20140514,"#626855"
"1656",1656,2014,20140515,"#828483"
"1657",1657,2014,20140516,"#7B7D7C"
"1658",1658,2014,20140517,"#6B7360"
"1659",1659,2014,20140518,"#6A7461"
"1660",1660,2014,20140519,"#5D6654"
"1661",1661,2014,20140521,"#6D765C"
"1662",1662,2014,20140522,"#676C65"
"1663",1663,2014,20140523,"#44503F"
"1664",1664,2014,20140524,"#3F4A3A"
"1665",1665,2014,20140525,"#616C4E"
"1666",1666,2014,20140526,"#4C5A41"
"1667",1667,2014,20140527,"#606C50"
"1668",1668,2014,20140528,"#45523C"
"1669",1669,2014,20140529,"#646E53"
"1670",1670,2014,20140530,"#6B7456"
"1671",1671,2014,20140531,"#3D4938"
"1672",1672,2014,20140601,"#687256"
"1673",1673,2014,20140602,"#6F7A5C"
"1674",1674,2014,20140603,"#414F3D"
"1675",1675,2014,20140604,"#495641"
"1676",1676,2014,20140605,"#404E3B"
"1677",1677,2014,20140606,"#536146"
"1678",1678,2014,20140607,"#5D694C"
"1679",1679,2014,20140608,"#5F6B4F"
"1680",1680,2014,20140609,"#5B6948"
"1681",1681,2014,20140610,"#44523E"
"1682",1682,2014,20140611,"#50563A"
"1683",1683,2014,20140612,"#777B78"
"1684",1684,2014,20140613,"#636759"
"1685",1685,2014,20140614,"#717C5E"
"1686",1686,2014,20140615,"#677259"
"1687",1687,2014,20140616,"#667056"
"1688",1688,2014,20140617,"#677257"
"1689",1689,2014,20140618,"#54624A"
"1690",1690,2014,20140619,"#667155"
"1691",1691,2014,20140620,"#626D54"
"1692",1692,2014,20140621,"#646F57"
"1693",1693,2014,20140622,"#656F56"
"1694",1694,2014,20140623,"#6C7458"
"1695",1695,2014,20140624,"#798161"
"1696",1696,2014,20140625,"#606955"
"1697",1697,2014,20140626,"#626C58"
"1698",1698,2014,20140627,"#7D856A"
"1699",1699,2014,20140628,"#777E62"
"1700",1700,2014,20140629,"#797F61"
"1701",1701,2014,20140630,"#757B62"
"1702",1702,2014,20140701,"#5E6857"
"1703",1703,2014,20140702,"#6F7459"
"1704",1704,2014,20140703,"#596450"
"1705",1705,2014,20140704,"#4D5A47"
"1706",1706,2014,20140705,"#747D66"
"1707",1707,2014,20140706,"#788169"
"1708",1708,2014,20140707,"#7A836A"
"1709",1709,2014,20140708,"#5B6754"
"1710",1710,2014,20140709,"#7D826B"
"1711",1711,2014,20140710,"#797D64"
"1712",1712,2014,20140711,"#7C836C"
"1713",1713,2014,20140712,"#787E64"
"1714",1714,2014,20140713,"#5F6955"
"1715",1715,2014,20140714,"#56604D"
"1716",1716,2014,20140715,"#465242"
"1717",1717,2014,20140716,"#535F49"
"1718",1718,2014,20140717,"#757E65"
"1719",1719,2014,20140718,"#6E785F"
"1720",1720,2014,20140719,"#495645"
"1721",1721,2014,20140720,"#707A5F"
"1722",1722,2014,20140721,"#7C866A"
"1723",1723,2014,20140722,"#7B8068"
"1724",1724,2014,20140723,"#7F846C"
"1725",1725,2014,20140724,"#717961"
"1726",1726,2014,20140725,"#7D836A"
"1727",1727,2014,20140726,"#535D4B"
"1728",1728,2014,20140727,"#5C674F"
"1729",1729,2014,20140728,"#4F5B4A"
"1730",1730,2014,20140729,"#70785D"
"1731",1731,2014,20140730,"#70785C"
"1732",1732,2014,20140731,"#737A5D"
"1733",1733,2014,20140801,"#4C5948"
"1734",1734,2014,20140802,"#5F6B54"
"1735",1735,2014,20140803,"#6B765E"
"1736",1736,2014,20140804,"#4C594B"
"1737",1737,2014,20140805,"#7C8468"
"1738",1738,2014,20140806,"#777E67"
"1739",1739,2014,20140807,"#606858"
"1740",1740,2014,20140808,"#777D65"
"1741",1741,2014,20140809,"#444E44"
"1742",1742,2014,20140810,"#767D64"
"1743",1743,2014,20140811,"#757C61"
"1744",1744,2014,20140812,"#5C654E"
"1745",1745,2014,20140813,"#4A5442"
"1746",1746,2014,20140814,"#4F5B4B"
"1747",1747,2014,20140815,"#586349"
"1748",1748,2014,20140816,"#727C61"
"1749",1749,2014,20140817,"#727C63"
"1750",1750,2014,20140818,"#6D785F"
"1751",1751,2014,20140819,"#7F836E"
"1752",1752,2014,20140820,"#898C73"
"1753",1753,2014,20140821,"#57604E"
"1754",1754,2014,20140822,"#596250"
"1755",1755,2014,20140823,"#686E57"
"1756",1756,2014,20140824,"#7A8067"
"1757",1757,2014,20140825,"#515D4D"
"1758",1758,2014,20140826,"#7E856B"
"1759",1759,2014,20140827,"#7C836A"
"1760",1760,2014,20140828,"#798266"
"1761",1761,2014,20140829,"#7D856B"
"1762",1762,2014,20140830,"#515D4D"
"1763",1763,2014,20140831,"#454F3F"
"1764",1764,2014,20140901,"#7A8466"
"1765",1765,2014,20140902,"#737E62"
"1766",1766,2014,20140903,"#4A5649"
"1767",1767,2014,20140904,"#788168"
"1768",1768,2014,20140905,"#777F64"
"1769",1769,2014,20140906,"#7A8468"
"1770",1770,2014,20140907,"#757F65"
"1771",1771,2014,20140908,"#747C62"
"1772",1772,2014,20140909,"#626A56"
"1773",1773,2014,20140910,"#7B8069"
"1774",1774,2014,20140911,"#505237"
"1775",1775,2014,20140912,"#798069"
"1776",1776,2014,20140913,"#4C5545"
"1777",1777,2014,20140914,"#787F67"
"1778",1778,2014,20140915,"#838A71"
"1779",1779,2014,20140916,"#4C5649"
"1780",1780,2014,20140917,"#7C8268"
"1781",1781,2014,20140918,"#797F65"
"1782",1782,2014,20140919,"#798069"
"1783",1783,2014,20140920,"#5A6350"
"1784",1784,2014,20140921,"#57604D"
"1785",1785,2014,20140922,"#717962"
"1786",1786,2014,20140923,"#717962"
"1787",1787,2014,20140924,"#686D5B"
"1788",1788,2014,20140925,"#525A4B"
"1789",1789,2014,20140926,"#797E68"
"1790",1790,2014,20140927,"#7E836B"
"1791",1791,2014,20140928,"#7D7F68"
"1792",1792,2014,20140929,"#5E6452"
"1793",1793,2014,20140930,"#676C57"
"1794",1794,2014,20141001,"#54573D"
"1795",1795,2014,20141002,"#6D745B"
"1796",1796,2014,20141003,"#727863"
"1797",1797,2014,20141004,"#686B64"
"1798",1798,2014,20141005,"#6F7562"
"1799",1799,2014,20141006,"#464D45"
"1800",1800,2014,20141007,"#434A44"
"1801",1801,2014,20141008,"#7B7E65"
"1802",1802,2014,20141009,"#777B66"
"1803",1803,2014,20141010,"#646855"
"1804",1804,2014,20141011,"#5B614F"
"1805",1805,2014,20141012,"#6B6E5D"
"1806",1806,2014,20141013,"#5B6252"
"1807",1807,2014,20141014,"#565741"
"1808",1808,2014,20141015,"#4F5344"
"1809",1809,2014,20141016,"#52523C"
"1810",1810,2014,20141017,"#50554B"
"1811",1811,2014,20141018,"#4A4F40"
"1812",1812,2014,20141019,"#6C6F5D"
"1813",1813,2014,20141020,"#555B4E"
"1814",1814,2014,20141021,"#535949"
"1815",1815,2014,20141022,"#535038"
"1816",1816,2014,20141023,"#6F706E"
"1817",1817,2014,20141024,"#565C4E"
"1818",1818,2014,20141025,"#52574C"
"1819",1819,2014,20141026,"#626145"
"1820",1820,2014,20141027,"#68695A"
"1821",1821,2014,20141028,"#676855"
"1822",1822,2014,20141029,"#5E6454"
"1823",1823,2014,20141030,"#54584A"
"1824",1824,2014,20141031,"#4C5146"
"1825",1825,2014,20141101,"#595D4F"
"1826",1826,2014,20141102,"#676958"
"1827",1827,2014,20141103,"#6B6C5A"
"1828",1828,2014,20141104,"#5D5F51"
"1829",1829,2014,20141105,"#54594D"
"1830",1830,2014,20141106,"#757572"
"1831",1831,2014,20141107,"#6C6C5C"
"1832",1832,2014,20141108,"#787968"
"1833",1833,2014,20141109,"#878673"
"1834",1834,2014,20141110,"#5D6156"
"1835",1835,2014,20141111,"#565A53"
"1836",1836,2014,20141112,"#52554C"
"1837",1837,2014,20141113,"#747363"
"1838",1838,2014,20141114,"#666B72"
"1839",1839,2014,20141115,"#8D8983"
"1840",1840,2014,20141116,"#716F69"
"1841",1841,2014,20141117,"#787978"
"1842",1842,2014,20141118,"#878370"
"1843",1843,2014,20141119,"#7D7B6D"
"1844",1844,2014,20141120,"#454D4D"
"1845",1845,2014,20141121,"#8A8573"
"1846",1846,2014,20141122,"#7E7B6D"
"1847",1847,2014,20141123,"#918C78"
"1848",1848,2014,20141124,"#514F43"
"1849",1849,2014,20141125,"#54564D"
"1850",1850,2014,20141126,"#8E8F8F"
"1851",1851,2014,20141127,"#8B9094"
"1852",1852,2014,20141128,"#9F9D9B"
"1853",1853,2014,20141129,"#84898E"
"1854",1854,2014,20141130,"#808488"
"1855",1855,2014,20141201,"#858485"
"1856",1856,2014,20141202,"#71706E"
"1857",1857,2014,20141203,"#89898A"
"1858",1858,2014,20141204,"#8B867D"
"1859",1859,2014,20141205,"#716E69"
"1860",1860,2014,20141206,"#818181"
"1861",1861,2014,20141207,"#7D786E"
"1862",1862,2014,20141208,"#68645E"
"1863",1863,2014,20141209,"#615F58"
"1864",1864,2014,20141210,"#686763"
"1865",1865,2014,20141211,"#92999F"
"1866",1866,2014,20141212,"#989A9C"
"1867",1867,2014,20141213,"#AEABA9"
"1868",1868,2014,20141214,"#A9A6A3"
"1869",1869,2014,20141215,"#94928F"
"1870",1870,2014,20141216,"#898989"
"1871",1871,2014,20141217,"#7A7978"
"1872",1872,2014,20141218,"#767574"
"1873",1873,2014,20141219,"#7E7B79"
"1874",1874,2014,20141220,"#696867"
"1875",1875,2014,20141221,"#868A8E"
"1876",1876,2014,20141222,"#7D7D7E"
"1877",1877,2014,20141223,"#767675"
"1878",1878,2014,20141230,"#767067"
"1879",1879,2014,20141231,"#7A766C"
"1880",1880,2015,20150101,"#80796D"
"1881",1881,2015,20150102,"#968B79"
"1882",1882,2015,20150103,"#625B50"
"1883",1883,2015,20150104,"#86898C"
"1884",1884,2015,20150105,"#827B72"
"1885",1885,2015,20150106,"#7F7F80"
"1886",1886,2015,20150107,"#898785"
"1887",1887,2015,20150108,"#9A9695"
"1888",1888,2015,20150109,"#888F95"
"1889",1889,2015,20150110,"#9D9D9E"
"1890",1890,2015,20150111,"#888E94"
"1891",1891,2015,20150112,"#858585"
"1892",1892,2015,20150113,"#8D8F90"
"1893",1893,2015,20150114,"#7C8288"
"1894",1894,2015,20150115,"#909192"
"1895",1895,2015,20150116,"#6F767E"
"1896",1896,2015,20150117,"#979798"
"1897",1897,2015,20150118,"#7C7C7C"
"1898",1898,2015,20150119,"#7B7A7A"
"1899",1899,2015,20150120,"#8A8988"
"1900",1900,2015,20150121,"#838181"
"1901",1901,2015,20150122,"#727579"
"1902",1902,2015,20150123,"#93918F"
"1903",1903,2015,20150124,"#838C94"
"1904",1904,2015,20150125,"#8E8F91"
"1905",1905,2015,20150126,"#8A9196"
"1906",1906,2015,20150127,"#8C939A"
"1907",1907,2015,20150128,"#95979A"
"1908",1908,2015,20150129,"#A3A2A3"
"1909",1909,2015,20150130,"#8E8E90"
"1910",1910,2015,20150131,"#969798"
"1911",1911,2015,20150201,"#9A9A9A"
"1912",1912,2015,20150202,"#808589"
"1913",1913,2015,20150203,"#A4A5A7"
"1914",1914,2015,20150204,"#8C9399"
"1915",1915,2015,20150205,"#9FA0A2"
"1916",1916,2015,20150206,"#B2B2B3"
"1917",1917,2015,20150207,"#939597"
"1918",1918,2015,20150209,"#888E94"
"1919",1919,2015,20150210,"#8B9094"
"1920",1920,2015,20150211,"#A3A4A6"
"1921",1921,2015,20150212,"#818284"
"1922",1922,2015,20150213,"#ACAEB1"
"1923",1923,2015,20150214,"#8D9499"
"1924",1924,2015,20150215,"#9E9EA0"
"1925",1925,2015,20150216,"#ABADB0"
"1926",1926,2015,20150217,"#A7A9AC"
"1927",1927,2015,20150218,"#A2A2A4"
"1928",1928,2015,20150219,"#AEAEAE"
"1929",1929,2015,20150220,"#A9A9AA"
"1930",1930,2015,20150221,"#92969A"
"1931",1931,2015,20150222,"#B8B9BB"
"1932",1932,2015,20150223,"#91989F"
"1933",1933,2015,20150224,"#9C9EA1"
"1934",1934,2015,20150225,"#B4B5B5"
"1935",1935,2015,20150226,"#95999E"
"1936",1936,2015,20150227,"#A6A8AB"
"1937",1937,2015,20150228,"#B5B6B9"
"1938",1938,2015,20150301,"#8F969B"
"1939",1939,2015,20150302,"#ABACAC"
"1940",1940,2015,20150303,"#8F9499"
"1941",1941,2015,20150304,"#8F9499"
"1942",1942,2015,20150305,"#8A9196"
"1943",1943,2015,20150306,"#A4A7A8"
"1944",1944,2015,20150307,"#BBBDBF"
"1945",1945,2015,20150308,"#969B9E"
"1946",1946,2015,20150309,"#A8AAAE"
"1947",1947,2015,20150310,"#939699"
"1948",1948,2015,20150311,"#A2A0A0"
"1949",1949,2015,20150312,"#9C9C9B"
"1950",1950,2015,20150313,"#908F8E"
"1951",1951,2015,20150314,"#868685"
"1952",1952,2015,20150315,"#7A7A78"
"1953",1953,2015,20150316,"#8B8884"
"1954",1954,2015,20150317,"#7D7873"
"1955",1955,2015,20150318,"#8F8983"
"1956",1956,2015,20150319,"#8E8983"
"1957",1957,2015,20150320,"#787570"
"1958",1958,2015,20150321,"#95999D"
"1959",1959,2015,20150322,"#9C9A9A"
"1960",1960,2015,20150323,"#9C9896"
"1961",1961,2015,20150324,"#9E9891"
"1962",1962,2015,20150325,"#948E87"
"1963",1963,2015,20150326,"#7F7F80"
"1964",1964,2015,20150327,"#85898D"
"1965",1965,2015,20150328,"#898B8F"
"1966",1966,2015,20150329,"#9D9A99"
"1967",1967,2015,20150330,"#8C8781"
"1968",1968,2015,20150331,"#847F79"
"1969",1969,2015,20150401,"#919090"
"1970",1970,2015,20150402,"#99938A"
"1971",1971,2015,20150403,"#7C7771"
"1972",1972,2015,20150404,"#7B756F"
"1973",1973,2015,20150405,"#676460"
"1974",1974,2015,20150406,"#8A847B"
"1975",1975,2015,20150407,"#5D5A56"
"1976",1976,2015,20150408,"#676057"
"1977",1977,2015,20150409,"#747475"
"1978",1978,2015,20150410,"#6B6A68"
"1979",1979,2015,20150411,"#8F897F"
"1980",1980,2015,20150412,"#86817A"
"1981",1981,2015,20150413,"#89857D"
"1982",1982,2015,20150414,"#6A6660"
"1983",1983,2015,20150415,"#86817A"
"1984",1984,2015,20150416,"#87837A"
"1985",1985,2015,20150417,"#50514F"
"1986",1986,2015,20150418,"#848077"
"1987",1987,2015,20150419,"#74716A"
"1988",1988,2015,20150420,"#666663"
"1989",1989,2015,20150421,"#928F83"
"1990",1990,2015,20150422,"#75746A"
"1991",1991,2015,20150423,"#686963"
"1992",1992,2015,20150424,"#5D5F59"
"1993",1993,2015,20150425,"#7F7F78"
"1994",1994,2015,20150426,"#5C5E59"
"1995",1995,2015,20150427,"#7D7B72"
"1996",1996,2015,20150428,"#797970"
"1997",1997,2015,20150429,"#74746A"
"1998",1998,2015,20150430,"#727267"
"1999",1999,2015,20150501,"#43473F"
"2000",2000,2015,20150502,"#464C49"
"2001",2001,2015,20150503,"#717365"
"2002",2002,2015,20150504,"#717565"
"2003",2003,2015,20150505,"#686E62"
"2004",2004,2015,20150506,"#60685C"
"2005",2005,2015,20150507,"#697062"
"2006",2006,2015,20150508,"#697161"
"2007",2007,2015,20150509,"#4D574A"
"2008",2008,2015,20150510,"#6E7766"
"2009",2009,2015,20150511,"#6E7965"
"2010",2010,2015,20150512,"#6B7564"
"2011",2011,2015,20150513,"#586455"
"2012",2012,2015,20150514,"#7B8572"
"2013",2013,2015,20150515,"#767E69"
"2014",2014,2015,20150516,"#687461"
"2015",2015,2015,20150517,"#7D876D"
"2016",2016,2015,20150518,"#606E5B"
"2017",2017,2015,20150519,"#717D65"
"2018",2018,2015,20150520,"#5A6855"
"2019",2019,2015,20150521,"#6C7862"
"2020",2020,2015,20150522,"#4E5A4D"
"2021",2021,2015,20150523,"#828B77"
"2022",2022,2015,20150524,"#828A75"
"2023",2023,2015,20150525,"#727D6A"
"2024",2024,2015,20150526,"#7E8770"
"2025",2025,2015,20150527,"#62705C"
"2026",2026,2015,20150528,"#808B6F"
"2027",2027,2015,20150529,"#7F8A71"
"2028",2028,2015,20150601,"#666D63"
"2029",2029,2015,20150602,"#586A4F"
"2030",2030,2015,20150603,"#606E5B"
"2031",2031,2015,20150604,"#66745C"
"2032",2032,2015,20150605,"#7B846F"
"2033",2033,2015,20150606,"#747E67"
"2034",2034,2015,20150607,"#7C846D"
"2035",2035,2015,20150608,"#6C7861"
"2036",2036,2015,20150609,"#69755C"
"2037",2037,2015,20150610,"#899378"
"2038",2038,2015,20150611,"#7C866B"
"2039",2039,2015,20150612,"#7E8B71"
"2040",2040,2015,20150613,"#76826D"
"2041",2041,2015,20150614,"#7F8C72"
"2042",2042,2015,20150615,"#5B6A51"
"2043",2043,2015,20150616,"#5B6A55"
"2044",2044,2015,20150617,"#7E896F"
"2045",2045,2015,20150618,"#67755D"
"2046",2046,2015,20150619,"#7B876A"
"2047",2047,2015,20150620,"#6C7961"
"2048",2048,2015,20150621,"#7A896C"
"2049",2049,2015,20150622,"#838F75"
"2050",2050,2015,20150623,"#6E7D63"
"2051",2051,2015,20150624,"#889479"
"2052",2052,2015,20150625,"#7B876D"
"2053",2053,2015,20150626,"#707C64"
"2054",2054,2015,20150627,"#5A6851"
"2055",2055,2015,20150628,"#5C6952"
"2056",2056,2015,20150629,"#596750"
"2057",2057,2015,20150630,"#66735A"
"2058",2058,2015,20150701,"#8E9677"
"2059",2059,2015,20150702,"#818972"
"2060",2060,2015,20150703,"#8A9278"
"2061",2061,2015,20150704,"#6C765B"
"2062",2062,2015,20150705,"#8D8D76"
"2063",2063,2015,20150706,"#7C8469"
"2064",2064,2015,20150707,"#8F9777"
